"Block.Group.ID","Average.Block.Group.Score","Population","Population..3.Miles","Households..3.Miles","Kids.under.5","Kids.under.5..3.Miles","Kids.5.to.9","Kids.5.to.9..3.Miles","Average.Age","Household.income.under.40K..3.Mile","Household.income.40K.to.50K..3.Mile","Household.income.50K.to.60K..3.Mile","Household.income.60K.to.75K..3.Mile","Household.income.75K.to.100K..3.Mile","Household.income.100K.to.125K..3.Mile","Household.income.125K.to.150K..3.Mile","Household.income.150K.to.200K..3.Mile","Household.income.200K...3.Mile","Predicted.Score"
530330303141,NA,2066,112055,39822,0.057,0.068,0.056,0.067,38.2,0.254,0.08,0.082,0.124,0.146,0.108,0.084,0.073,0.048,4.0054483895711
530330303142,NA,1128,110048,39426,0.048,0.068,0.009,0.069,45.3,0.259,0.082,0.083,0.122,0.145,0.107,0.082,0.07,0.05,3.95302802286009
530330303143,NA,1244,108802,38895,0.064,0.068,0.014,0.068,55.2,0.264,0.081,0.08,0.122,0.143,0.107,0.081,0.07,0.05,3.94159837334986
530330304011,NA,2418,89894,32192,0.056,0.075,0.019,0.069,34.1,0.287,0.078,0.097,0.129,0.136,0.082,0.077,0.068,0.044,4.11010394061717
530330304012,NA,1767,78808,28273,0.042,0.077,0.05,0.071,41,0.303,0.081,0.093,0.127,0.136,0.085,0.076,0.056,0.041,4.00715524372711
530330304013,NA,1465,78993,28429,0.081,0.07,0.093,0.064,35.7,0.261,0.08,0.087,0.123,0.14,0.1,0.076,0.081,0.051,4.50654729108585
530330304014,NA,1538,74020,27010,0.127,0.072,0.168,0.068,32.6,0.293,0.084,0.094,0.131,0.134,0.091,0.069,0.061,0.044,4.51244743207198
530330304015,NA,2501,83510,30282,0.08,0.067,0.05,0.062,32,0.263,0.082,0.088,0.122,0.144,0.099,0.072,0.079,0.05,4.34959461951162
530330304031,NA,1296,68183,24499,0.077,0.07,0.02,0.063,54.7,0.253,0.078,0.087,0.124,0.142,0.102,0.079,0.081,0.055,3.95824966540629
530330304032,NA,1620,66074,24025,0.047,0.072,0.03,0.065,45.2,0.25,0.071,0.088,0.122,0.147,0.106,0.08,0.082,0.055,3.99143039015386
530330304033,NA,1556,57687,20727,0.028,0.072,0.092,0.065,47.1,0.235,0.073,0.084,0.123,0.149,0.115,0.078,0.089,0.056,3.88925950002058
530330304041,NA,2373,61993,22072,0.068,0.071,0.054,0.064,39,0.25,0.079,0.08,0.13,0.146,0.106,0.079,0.078,0.054,4.1177312220933
530330304042,NA,1569,58718,20440,0.11,0.071,0.045,0.065,39,0.222,0.081,0.077,0.127,0.148,0.112,0.09,0.082,0.061,4.50927485743914
530330304043,NA,1019,64290,23018,0.038,0.076,0.033,0.07,53.4,0.241,0.089,0.084,0.12,0.136,0.11,0.086,0.076,0.056,3.94840533077655
530330305011,NA,933,73767,26289,0.084,0.074,0.03,0.072,37.5,0.272,0.08,0.094,0.12,0.153,0.091,0.079,0.065,0.047,4.40925503664608
530330305012,NA,974,71847,25506,0.032,0.073,0.069,0.076,52,0.284,0.077,0.096,0.118,0.151,0.09,0.078,0.065,0.04,3.90704418309238
530330305031,NA,2935,74048,25422,0.168,0.078,0.069,0.077,33,0.283,0.078,0.081,0.112,0.152,0.098,0.08,0.067,0.049,4.51253382306986
530330305032,NA,2867,93323,31713,0.151,0.077,0.084,0.077,34.9,0.313,0.08,0.081,0.111,0.14,0.093,0.074,0.062,0.046,4.51252860519606
530330305041,NA,603,75910,26664,0.04,0.073,0.086,0.077,42.2,0.278,0.076,0.093,0.112,0.149,0.098,0.075,0.072,0.047,4.06741489032789
530330305042,NA,1221,69253,24632,0.007,0.071,0.038,0.076,39.1,0.293,0.077,0.094,0.115,0.144,0.094,0.068,0.07,0.045,3.96348498162136
530330305043,NA,1586,72151,25426,0.069,0.075,0.107,0.074,26.5,0.275,0.075,0.091,0.112,0.151,0.098,0.078,0.071,0.048,4.51165245191595
530330305044,NA,1280,71261,24975,0.04,0.073,0.029,0.076,56.8,0.286,0.079,0.086,0.11,0.15,0.092,0.078,0.07,0.048,3.95399884657812
530330306001,NA,1311,67407,23972,0.114,0.073,0.053,0.078,40,0.299,0.082,0.093,0.112,0.143,0.094,0.064,0.068,0.045,4.51109531573185
530330306002,NA,1002,64446,23197,0.055,0.069,0.025,0.074,44.6,0.286,0.074,0.092,0.114,0.14,0.085,0.076,0.079,0.054,3.97330164348328
530330306003,NA,1504,74018,26595,0.07,0.072,0.051,0.074,40.5,0.294,0.086,0.094,0.121,0.143,0.083,0.073,0.065,0.041,4.11650689251061
530330306004,NA,1775,67706,24161,0.118,0.074,0.075,0.077,32.4,0.298,0.083,0.103,0.117,0.145,0.084,0.066,0.064,0.039,4.51242898003422
530330307001,NA,1097,65612,23436,0.045,0.071,0.068,0.072,39.2,0.297,0.088,0.095,0.116,0.143,0.082,0.067,0.067,0.044,4.17564006438987
530330307002,NA,1831,73306,26086,0.078,0.074,0.064,0.073,31.8,0.285,0.087,0.092,0.123,0.14,0.089,0.072,0.067,0.045,4.50054624367899
530330307003,NA,1173,81120,29117,0.062,0.075,0.061,0.075,44.3,0.271,0.084,0.091,0.123,0.141,0.094,0.074,0.073,0.048,4.00873412674551
530330308011,NA,1464,76553,27473,0.068,0.074,0.081,0.072,26.7,0.262,0.08,0.092,0.127,0.134,0.096,0.078,0.079,0.052,4.51094840025388
530330308012,NA,2568,74663,27088,0.136,0.074,0.098,0.071,26.5,0.262,0.086,0.091,0.128,0.135,0.099,0.073,0.073,0.054,4.51252789110252
530330308013,NA,3059,62771,22794,0.054,0.074,0.127,0.074,35.9,0.259,0.093,0.097,0.124,0.13,0.102,0.069,0.076,0.051,3.80989506287005
530330308021,NA,1384,65046,23358,0.084,0.076,0.121,0.075,33.4,0.257,0.089,0.099,0.121,0.132,0.104,0.071,0.077,0.049,4.51188439740518
530330308022,NA,1236,72992,26265,0.064,0.076,0.044,0.076,45,0.281,0.084,0.097,0.121,0.138,0.095,0.069,0.071,0.043,3.98815273933429
530330308023,NA,968,74708,26882,0.117,0.075,0.092,0.076,34,0.265,0.09,0.094,0.121,0.139,0.101,0.066,0.074,0.049,4.51238473340689
530330309011,NA,2069,67673,24428,0.047,0.071,0.105,0.069,31,0.274,0.087,0.098,0.13,0.132,0.09,0.08,0.066,0.042,4.43529379843214
530330309012,NA,1514,68629,24900,0.079,0.073,0.04,0.07,34.5,0.239,0.087,0.088,0.115,0.143,0.108,0.086,0.08,0.055,4.47853004361489
530330309021,NA,2719,63699,22984,0.132,0.076,0.095,0.072,31.2,0.232,0.087,0.088,0.109,0.133,0.118,0.086,0.086,0.06,4.5125237845259
530330309022,NA,1205,62227,22524,0.067,0.078,0.013,0.07,46.9,0.232,0.089,0.094,0.115,0.134,0.109,0.079,0.086,0.062,4.00247157246732
530330309023,NA,2531,70368,25317,0.091,0.078,0.056,0.067,29.1,0.236,0.088,0.093,0.12,0.138,0.1,0.088,0.08,0.056,4.50988389017062
530330310001,NA,2903,50049,18105,0.108,0.075,0.056,0.075,37,0.247,0.089,0.097,0.111,0.124,0.107,0.074,0.088,0.063,4.50621379164258
530330310002,NA,1344,57250,20741,0.019,0.073,0.058,0.07,40.9,0.237,0.085,0.096,0.117,0.133,0.112,0.074,0.087,0.059,3.96103744191997
530330311001,NA,1740,56653,20498,0.032,0.066,0.125,0.077,27,0.283,0.078,0.097,0.115,0.146,0.084,0.077,0.072,0.049,4.504457059501
530330311002,NA,1754,68102,24456,0.011,0.075,0.068,0.076,52.3,0.268,0.087,0.098,0.119,0.135,0.105,0.067,0.071,0.05,3.92483763206201
530330311003,NA,1999,63263,22668,0.063,0.072,0.067,0.081,35.2,0.278,0.084,0.098,0.12,0.142,0.092,0.069,0.072,0.045,4.30752243152389
530330311004,NA,969,66057,23545,0.022,0.076,0.036,0.078,32.1,0.295,0.085,0.097,0.117,0.14,0.085,0.071,0.07,0.04,4.06015304148519
530330311005,NA,1239,51697,18428,0.041,0.07,0.094,0.077,41.1,0.258,0.071,0.1,0.115,0.145,0.093,0.076,0.08,0.061,4.13806843131916
530330312021,NA,1749,7729,2782,0.026,0.054,0.023,0.056,46.5,0.116,0.042,0.135,0.065,0.155,0.107,0.115,0.139,0.127,3.96537793944043
530330312022,NA,1158,24767,8932,0.154,0.063,0.204,0.076,28.3,0.165,0.047,0.095,0.108,0.151,0.106,0.095,0.136,0.098,4.51231712534657
530330312023,NA,1077,5033,1847,0,0.056,0.044,0.067,57.4,0.159,0.078,0.052,0.071,0.169,0.112,0.166,0.079,0.114,3.97962272486788
530330312024,NA,1195,4862,1664,0.058,0.061,0.064,0.053,37.9,0.172,0.064,0.076,0.061,0.153,0.135,0.141,0.08,0.118,4.51120090932834
530330312025,NA,1131,7695,2750,0.101,0.05,0.057,0.057,34.5,0.193,0.032,0.103,0.042,0.143,0.076,0.104,0.13,0.176,4.511384720186
530330312041,NA,1145,51132,17572,0.097,0.056,0.104,0.071,36.6,0.198,0.075,0.062,0.102,0.158,0.115,0.096,0.104,0.089,4.51129103098758
530330312042,NA,1250,28329,9793,0.012,0.055,0.043,0.064,41,0.166,0.08,0.082,0.088,0.153,0.128,0.088,0.122,0.091,4.17933254330709
530330312043,NA,1237,17918,6363,0.01,0.05,0.009,0.065,59.8,0.15,0.084,0.093,0.085,0.143,0.136,0.077,0.13,0.102,3.97315077522819
530330312044,NA,1140,40334,13820,0.125,0.057,0.011,0.061,47.8,0.147,0.064,0.054,0.094,0.159,0.149,0.102,0.122,0.109,4.50851994958539
530330312045,NA,1204,14200,5119,0.043,0.062,0.02,0.054,50.3,0.091,0.085,0.087,0.075,0.161,0.133,0.085,0.141,0.141,4.06760770785814
530330312051,NA,2225,80089,26739,0.044,0.071,0.053,0.077,35.1,0.246,0.082,0.073,0.105,0.148,0.113,0.084,0.078,0.07,4.02897162109614
530330312052,NA,2172,68619,23671,0.076,0.074,0.144,0.081,29.6,0.287,0.082,0.082,0.112,0.15,0.101,0.071,0.069,0.046,4.50937505995166
530330312053,NA,2855,66580,23493,0.11,0.073,0.073,0.078,28.8,0.296,0.08,0.087,0.113,0.14,0.092,0.073,0.074,0.045,4.51240609953782
530330312061,NA,1573,67384,24207,0.038,0.074,0.089,0.074,22.5,0.285,0.081,0.09,0.109,0.141,0.09,0.072,0.079,0.053,4.51025080637395
530330312062,NA,1760,66471,23731,0.04,0.074,0.043,0.076,33.2,0.295,0.078,0.093,0.111,0.141,0.088,0.068,0.076,0.05,4.08334441292277
530330312063,NA,2142,64050,22718,0.047,0.07,0.078,0.072,27,0.277,0.082,0.079,0.111,0.148,0.096,0.07,0.084,0.053,4.49877433974964
530330313011,NA,1459,15138,6108,0.079,0.038,0.049,0.065,39,0.275,0.08,0.116,0.083,0.126,0.104,0.073,0.074,0.07,4.5109884855513
530330313012,NA,1211,11486,4172,0.066,0.049,0.04,0.071,50.6,0.221,0.071,0.071,0.071,0.123,0.134,0.09,0.12,0.099,4.4920765107648
530330313021,NA,1002,14953,6213,0.056,0.042,0.094,0.068,43.9,0.297,0.091,0.111,0.096,0.117,0.104,0.057,0.085,0.042,4.51074678107702
530330313022,NA,888,15417,6414,0.059,0.044,0.066,0.065,35.6,0.299,0.088,0.112,0.101,0.113,0.105,0.054,0.094,0.035,4.51094977231674
530330313023,NA,1282,16933,7069,0.039,0.042,0.076,0.069,46.5,0.292,0.088,0.111,0.097,0.121,0.1,0.057,0.092,0.042,4.49781067979214
530330313024,NA,1081,16933,7069,0.079,0.042,0.109,0.069,31.5,0.292,0.088,0.111,0.097,0.121,0.1,0.057,0.092,0.042,4.51082762465451
530330314001,NA,1197,16115,6627,0.039,0.044,0.111,0.071,36.5,0.285,0.088,0.119,0.099,0.121,0.094,0.056,0.093,0.044,4.51077314479911
530330314002,NA,1353,12727,5293,0.013,0.034,0.046,0.066,50.4,0.305,0.093,0.123,0.09,0.114,0.106,0.041,0.085,0.042,4.07689781059485
530330314003,NA,1459,13996,5818,0,0.04,0.07,0.069,39.6,0.294,0.091,0.118,0.101,0.118,0.098,0.048,0.091,0.04,4.45230649428263
530330314004,NA,808,13996,5818,0,0.04,0,0.069,49.7,0.294,0.091,0.118,0.101,0.118,0.098,0.048,0.091,0.04,3.94835418313289
530330314005,NA,1126,16025,6738,0,0.04,0.067,0.065,42.8,0.299,0.091,0.108,0.097,0.116,0.103,0.054,0.089,0.043,4.42295472596991
530330315011,NA,1258,1258,420,0.073,0.073,0.05,0.05,42.6,0.16,0.117,0,0.098,0.267,0.105,0.057,0.079,0.119,4.51135628988728
530330315012,NA,1622,1622,652,0.073,0.073,0.07,0.07,46,0.259,0.048,0.043,0.038,0.117,0.175,0.135,0.066,0.12,4.50828452006626
530330315013,NA,1203,2505,920,0.092,0.083,0.06,0.085,34.3,0.204,0.101,0.046,0.097,0.112,0.103,0.141,0.121,0.075,4.51223897340051
530330315021,NA,1028,1028,404,0.031,0.031,0.043,0.043,52.1,0.213,0.017,0.057,0.045,0.131,0.139,0.03,0.22,0.149,4.29053938542115
530330315022,NA,1072,9378,4076,0.01,0.022,0.025,0.065,59.2,0.316,0.086,0.149,0.091,0.127,0.081,0.04,0.075,0.035,3.78909901493826
530330315023,NA,2119,6948,2790,0.071,0.065,0.084,0.093,35.8,0.313,0.075,0.148,0.094,0.144,0.034,0.063,0.088,0.041,4.50850863368132
530330316011,NA,2092,45201,15597,0.098,0.069,0.091,0.089,35.1,0.135,0.05,0.048,0.102,0.169,0.154,0.1,0.128,0.113,4.510789376031
530330316012,NA,1955,30847,11416,0.02,0.062,0.051,0.062,49.2,0.15,0.051,0.057,0.097,0.16,0.143,0.097,0.127,0.118,3.85358788867631
530330316013,NA,1526,48477,16800,0.056,0.059,0.045,0.066,40.5,0.145,0.058,0.054,0.094,0.16,0.155,0.103,0.118,0.114,4.28851892691056
530330316031,NA,1813,26430,8759,0.124,0.076,0.119,0.117,30.1,0.15,0.03,0.032,0.097,0.162,0.133,0.133,0.148,0.115,4.51226372316538
530330316032,NA,1224,19186,6342,0.025,0.077,0.07,0.124,43.5,0.156,0.034,0.031,0.104,0.15,0.115,0.138,0.152,0.12,3.59350174192538
530330316033,NA,1302,10819,3957,0.074,0.072,0.108,0.072,49,0.161,0.045,0.041,0.101,0.132,0.128,0.135,0.116,0.14,4.45609664581685
530330316034,NA,2176,30120,10095,0.091,0.071,0.125,0.111,32.6,0.137,0.03,0.03,0.084,0.172,0.132,0.127,0.162,0.126,4.49579642617268
530330316041,NA,3121,49220,16966,0.071,0.068,0.118,0.095,36.4,0.132,0.038,0.049,0.089,0.165,0.151,0.114,0.145,0.119,3.46728715036923
530330316042,NA,984,44430,15265,0.058,0.07,0.15,0.101,35.4,0.133,0.033,0.043,0.089,0.174,0.145,0.12,0.147,0.116,4.4763618192911
530330316043,NA,1672,40791,13847,0.105,0.071,0.236,0.106,29.6,0.141,0.032,0.038,0.089,0.173,0.147,0.123,0.147,0.11,4.50631857644654
530330316051,NA,1238,27562,9520,0.061,0.073,0.016,0.1,52.9,0.143,0.047,0.045,0.098,0.159,0.151,0.113,0.139,0.107,4.01874075076972
530330316052,NA,1836,22152,7910,0.111,0.072,0.058,0.066,34.4,0.13,0.066,0.045,0.082,0.16,0.149,0.104,0.13,0.133,4.51217270092031
530330316053,NA,1126,31829,10815,0.039,0.074,0.082,0.103,41.6,0.141,0.041,0.042,0.094,0.158,0.149,0.117,0.139,0.119,3.99508176219551
530330317031,NA,755,91341,29882,0.038,0.068,0.072,0.071,53.4,0.221,0.07,0.076,0.097,0.145,0.127,0.09,0.09,0.083,3.94711197422448
530330317032,NA,1424,85441,27602,0.106,0.065,0.052,0.069,35.3,0.204,0.065,0.072,0.098,0.147,0.139,0.095,0.091,0.089,4.5110643742597
530330317033,NA,1793,81314,26685,0.041,0.064,0.061,0.073,42.6,0.209,0.064,0.068,0.095,0.142,0.137,0.097,0.094,0.093,3.92149454860072
530330317034,NA,1301,85936,28214,0.029,0.069,0.087,0.074,48,0.228,0.074,0.072,0.094,0.145,0.128,0.089,0.089,0.081,3.87890630476263
530330317035,NA,1556,103631,33591,0.014,0.067,0.044,0.07,52.6,0.224,0.068,0.069,0.104,0.146,0.123,0.095,0.091,0.079,3.94534275041676
530330317041,NA,1429,62736,20869,0.052,0.063,0.06,0.073,40.5,0.163,0.064,0.069,0.097,0.152,0.146,0.098,0.11,0.102,4.19023930338576
530330317042,NA,1822,70014,22862,0.048,0.062,0.058,0.073,38.6,0.18,0.07,0.066,0.098,0.148,0.138,0.104,0.101,0.097,4.09119352034023
530330317043,NA,2477,84286,27570,0.061,0.071,0.083,0.077,32.2,0.22,0.08,0.071,0.093,0.144,0.121,0.092,0.089,0.09,4.37267878960288
530330317051,NA,1568,66679,21849,0.054,0.06,0.038,0.069,42.5,0.162,0.059,0.071,0.097,0.15,0.136,0.111,0.1,0.114,4.02467252010338
530330317052,NA,882,52150,17739,0.039,0.058,0.098,0.073,41.2,0.141,0.058,0.071,0.084,0.159,0.139,0.113,0.109,0.127,4.49176767181909
530330317053,NA,1821,49304,17473,0.085,0.058,0.068,0.071,38.4,0.148,0.049,0.062,0.086,0.178,0.135,0.108,0.112,0.122,4.50766738404681
530330317061,NA,1538,57559,19627,0.051,0.061,0.047,0.069,37.4,0.158,0.053,0.069,0.087,0.164,0.14,0.109,0.107,0.114,4.27354531849352
530330317062,NA,1975,62945,21349,0.031,0.062,0.082,0.071,36.1,0.155,0.057,0.063,0.09,0.161,0.146,0.1,0.119,0.109,3.67948808753289
530330317063,NA,2234,57445,19486,0.076,0.063,0.063,0.071,34.8,0.158,0.059,0.065,0.085,0.168,0.139,0.103,0.113,0.11,4.49697247843893
530330317064,NA,2137,73947,24380,0.052,0.065,0.104,0.072,36.4,0.174,0.067,0.066,0.095,0.145,0.138,0.105,0.104,0.106,4.09147044597405
530330318001,NA,2129,102466,33000,0.055,0.067,0.083,0.069,42.8,0.216,0.072,0.074,0.104,0.145,0.124,0.094,0.093,0.079,3.8464079839263
530330318002,NA,1306,62931,21589,0.053,0.06,0.068,0.065,47.9,0.138,0.059,0.068,0.099,0.151,0.131,0.116,0.126,0.111,3.99676606377611
530330318003,NA,1284,34542,12120,0.092,0.059,0.007,0.07,54.1,0.122,0.043,0.062,0.08,0.166,0.157,0.116,0.117,0.137,4.04688759716354
530330319031,NA,1545,72797,26630,0.01,0.067,0.066,0.071,42.7,0.191,0.068,0.074,0.094,0.15,0.127,0.083,0.115,0.098,3.88129172491147
530330319032,NA,2109,60600,21995,0.062,0.066,0.087,0.07,40.9,0.175,0.061,0.075,0.092,0.146,0.135,0.086,0.119,0.111,4.11934050212885
530330319033,NA,963,45402,16286,0.064,0.062,0.071,0.075,40.6,0.127,0.056,0.068,0.09,0.123,0.139,0.095,0.145,0.156,4.50474265306271
530330319034,NA,1252,66545,23926,0.052,0.065,0.042,0.072,44.3,0.176,0.068,0.074,0.099,0.14,0.132,0.088,0.124,0.098,4.02430781847101
530330319035,NA,932,41534,14851,0.036,0.065,0.131,0.07,42.4,0.133,0.048,0.067,0.094,0.129,0.133,0.084,0.137,0.174,4.38262980173501
530330319041,NA,1657,14227,5248,0.046,0.059,0.08,0.064,43.9,0.151,0.04,0.053,0.091,0.129,0.157,0.108,0.106,0.165,4.18004633978694
530330319042,NA,612,23273,8357,0.021,0.064,0.095,0.079,50.3,0.135,0.042,0.057,0.099,0.106,0.148,0.111,0.134,0.168,3.81927713562513
530330319043,NA,1148,34593,12264,0.091,0.063,0.085,0.075,37.5,0.128,0.055,0.06,0.09,0.115,0.137,0.097,0.165,0.153,4.51139902443993
530330319061,NA,1621,38155,13872,0.051,0.06,0.047,0.065,45.1,0.15,0.059,0.066,0.094,0.129,0.146,0.099,0.129,0.128,4.06228851055468
530330319062,NA,2337,33953,12553,0.049,0.063,0.061,0.067,50.3,0.155,0.061,0.067,0.084,0.129,0.147,0.11,0.117,0.13,3.92678869275019
530330319071,NA,756,70997,25136,0.037,0.067,0.09,0.067,41.9,0.154,0.061,0.076,0.102,0.157,0.136,0.091,0.122,0.1,4.12397901746994
530330319072,NA,580,83429,30380,0,0.066,0.005,0.067,60.2,0.177,0.07,0.078,0.112,0.146,0.129,0.087,0.114,0.087,3.9695035741536
530330319073,NA,2678,90179,32982,0.05,0.065,0.063,0.069,35.6,0.186,0.073,0.076,0.111,0.152,0.13,0.081,0.106,0.085,3.88457607554378
530330319074,NA,2918,53684,19172,0.132,0.061,0.134,0.064,32.5,0.147,0.066,0.069,0.099,0.142,0.142,0.1,0.123,0.112,4.51151957182413
530330319075,NA,1227,63759,22499,0.024,0.063,0.065,0.063,35.8,0.149,0.065,0.075,0.106,0.155,0.138,0.096,0.113,0.103,4.10582636225482
530330319081,NA,1557,71512,25456,0.042,0.064,0.028,0.064,49.5,0.165,0.065,0.076,0.109,0.158,0.137,0.088,0.108,0.095,3.97904457079666
530330319082,NA,1705,74511,26597,0.157,0.062,0.039,0.065,29.6,0.164,0.065,0.075,0.111,0.157,0.133,0.091,0.113,0.092,4.5125008270722
530330319083,NA,1113,91652,33817,0.062,0.063,0.05,0.067,37.4,0.187,0.072,0.074,0.117,0.152,0.123,0.088,0.104,0.082,4.2123076861711
530330319091,NA,1704,70635,25051,0.059,0.063,0.052,0.062,46.2,0.154,0.065,0.076,0.113,0.16,0.135,0.093,0.114,0.091,3.98848259349914
530330319092,NA,1376,81300,29046,0.042,0.064,0.055,0.066,40.8,0.17,0.065,0.075,0.117,0.166,0.134,0.088,0.111,0.075,3.98114001043448
530330320021,NA,1640,16417,6281,0.068,0.053,0.039,0.066,47.1,0.167,0.05,0.047,0.085,0.155,0.137,0.107,0.111,0.142,4.36418245125366
530330320022,NA,1551,9020,3294,0.07,0.056,0.093,0.064,42.7,0.154,0.031,0.051,0.09,0.144,0.167,0.123,0.099,0.141,4.50351011341631
530330320031,NA,1538,27663,9497,0.064,0.061,0.044,0.096,43.5,0.124,0.029,0.038,0.085,0.168,0.132,0.136,0.159,0.129,4.18069041586332
530330320032,NA,1474,12739,4361,0.031,0.058,0.071,0.077,38.1,0.127,0.02,0.033,0.076,0.163,0.163,0.139,0.152,0.125,4.14218866578591
530330320033,NA,1302,17980,6020,0.048,0.065,0.072,0.108,42.7,0.128,0.016,0.026,0.079,0.158,0.133,0.135,0.182,0.143,3.87341136186242
530330320034,NA,1233,1233,445,0.064,0.064,0.05,0.05,44.8,0.036,0.151,0.065,0.085,0.049,0.267,0.038,0.119,0.189,4.51120654145912
530330320051,NA,671,53941,18823,0,0.059,0.048,0.08,49.6,0.137,0.042,0.056,0.086,0.175,0.143,0.113,0.13,0.118,3.91546804231538
530330320052,NA,799,58843,20564,0.05,0.061,0.025,0.078,47.1,0.137,0.049,0.055,0.089,0.172,0.142,0.106,0.132,0.118,4.01726859109074
530330320053,NA,1164,58685,20279,0.017,0.06,0.079,0.085,33.3,0.138,0.047,0.054,0.09,0.173,0.145,0.112,0.131,0.111,4.16728342098919
530330320054,NA,1905,58154,20016,0.066,0.062,0.156,0.085,34.6,0.138,0.046,0.056,0.088,0.173,0.145,0.111,0.131,0.111,4.46669647791003
530330320055,NA,1350,59481,20858,0.041,0.06,0.04,0.072,47.2,0.147,0.053,0.055,0.087,0.174,0.142,0.104,0.119,0.119,3.97489713571852
530330320056,NA,988,57256,19769,0.12,0.062,0.088,0.088,38.3,0.136,0.04,0.051,0.09,0.173,0.144,0.115,0.14,0.11,4.511854964977
530330320061,NA,1380,50566,17787,0.053,0.066,0.028,0.085,45.8,0.142,0.046,0.05,0.097,0.171,0.154,0.099,0.127,0.113,4.00215958088145
530330320062,NA,2414,57549,19916,0.103,0.064,0.098,0.088,33.9,0.137,0.037,0.05,0.094,0.174,0.151,0.114,0.134,0.109,4.50634723437204
530330320063,NA,1818,54814,18803,0.056,0.062,0.039,0.075,44.1,0.132,0.056,0.054,0.094,0.178,0.15,0.102,0.125,0.109,4.00418860969575
530330320071,NA,1055,33272,11984,0.017,0.057,0.114,0.075,40.7,0.12,0.042,0.056,0.085,0.171,0.152,0.113,0.133,0.129,4.12903995122064
530330320072,NA,1578,53884,18595,0.034,0.064,0.07,0.09,47.2,0.135,0.038,0.05,0.092,0.179,0.144,0.116,0.137,0.109,3.63333877610959
530330320073,NA,752,49727,17399,0.021,0.064,0.069,0.09,40.2,0.144,0.042,0.051,0.096,0.175,0.145,0.113,0.13,0.104,3.95871027321542
530330320081,NA,1597,52355,18009,0.073,0.066,0.063,0.093,40.7,0.141,0.039,0.047,0.091,0.175,0.143,0.112,0.138,0.114,4.31660506449288
530330320082,NA,1827,52828,18108,0.047,0.068,0.095,0.095,39,0.143,0.037,0.046,0.097,0.17,0.141,0.113,0.138,0.115,3.32754608982277
530330320083,NA,1234,54783,18870,0.089,0.066,0.075,0.093,34.2,0.141,0.038,0.046,0.096,0.167,0.143,0.112,0.139,0.119,4.51090939079431
530330320101,NA,1028,44758,15423,0.109,0.067,0.048,0.096,51,0.125,0.04,0.053,0.089,0.177,0.148,0.118,0.141,0.108,4.40950569462628
530330320102,NA,1489,39598,13456,0.021,0.066,0.089,0.105,36.2,0.124,0.04,0.044,0.096,0.174,0.148,0.123,0.143,0.108,3.42896162197958
530330320103,NA,1368,38663,13181,0.061,0.066,0.126,0.105,41.7,0.116,0.04,0.049,0.092,0.188,0.136,0.12,0.15,0.108,4.45226907499836
530330320104,NA,2186,36200,12263,0.103,0.071,0.129,0.106,31.8,0.137,0.035,0.038,0.089,0.17,0.134,0.126,0.157,0.115,4.50577200010966
530330320111,NA,2344,45101,15498,0.055,0.069,0.152,0.1,36.9,0.132,0.034,0.046,0.091,0.173,0.143,0.119,0.147,0.114,4.19483419979544
530330320112,NA,2091,48683,16599,0.062,0.068,0.121,0.098,37.3,0.126,0.04,0.049,0.086,0.174,0.145,0.117,0.145,0.119,4.30189087238635
530330321021,NA,1139,9162,3375,0.091,0.057,0.032,0.078,48.7,0.113,0.03,0.057,0.085,0.135,0.117,0.131,0.145,0.188,4.46685780981481
530330321022,NA,1025,1025,389,0.065,0.065,0.069,0.069,42.6,0.288,0.021,0.021,0.039,0.103,0.113,0.049,0.188,0.18,4.5089127535407
530330321023,NA,1427,23558,9159,0.013,0.078,0.1,0.078,43.4,0.198,0.031,0.064,0.076,0.142,0.099,0.092,0.112,0.186,3.26623037019358
530330321024,NA,1559,7380,2650,0.037,0.053,0.062,0.07,46.9,0.149,0.029,0.043,0.083,0.16,0.143,0.117,0.115,0.16,3.84522198087172
530330321031,NA,923,50181,19779,0.016,0.065,0,0.062,46.3,0.153,0.043,0.05,0.076,0.12,0.106,0.092,0.12,0.24,3.98683434143005
530330321032,NA,1648,43381,17206,0.073,0.073,0.06,0.07,38.6,0.162,0.041,0.053,0.074,0.134,0.105,0.099,0.122,0.211,4.46082615753673
530330321033,NA,1677,42705,17104,0.113,0.065,0.023,0.061,29.5,0.167,0.042,0.054,0.077,0.123,0.106,0.097,0.118,0.215,4.5119963328375
530330321034,NA,1149,44562,17803,0.085,0.065,0.092,0.059,35.3,0.156,0.045,0.052,0.073,0.117,0.105,0.09,0.126,0.234,4.51097524595082
530330321041,NA,2644,22659,8983,0.061,0.061,0.093,0.061,45.4,0.182,0.036,0.057,0.095,0.124,0.131,0.078,0.127,0.171,3.27738324436829
530330321042,NA,2495,33674,13582,0.054,0.061,0.03,0.057,45.9,0.165,0.041,0.061,0.076,0.126,0.113,0.096,0.117,0.205,3.95172531105678
530330321043,NA,1033,38208,15028,0.025,0.07,0.04,0.071,43.4,0.156,0.04,0.055,0.07,0.134,0.106,0.098,0.125,0.216,3.98675934177741
530330322031,NA,2582,62490,21482,0.084,0.056,0.074,0.083,37.2,0.087,0.029,0.025,0.045,0.083,0.087,0.103,0.166,0.375,4.42148733161499
