"model_id","bg_geo_id","score","date_obtained"
"3MS_KNN_v.1","530330051003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330052001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330052002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330052003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330052004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330052005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053011","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053012","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053013","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053014","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053021","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053022","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330053023","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330054001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330054002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330054003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330054004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330056001","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330056002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330056003","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330056004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330056005","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330057006","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058011","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058012","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058013","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058014","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058021","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058022","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330058023","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330059001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330059002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330059003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330059004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330059005","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330060001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330060002","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330060003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330060004","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330061001","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330061002","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330061003","4","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330061004","3","Fri Mar 05 10:43:53 2021"
"3MS_KNN_v.1","530330062001","3","Fri Mar 05 10:43:53 2021"
