Block Group ID,Average Block Group Score,Population,Population: 3 Miles,Households: 3 Miles,Kids under 5,Percent Kids under 5,Kids under 5: 3 Miles,Percent Kids under 5: 3 Miles,Kids 5 to 9,Percent Kids 5 to 9,Kids 5 to 9: 3 Miles,Percent Kids 5 to 9: 3 Miles,Average Age,Household income under 40K: 3 Mile,Household income 40K to 50K: 3 Mile,Household income 50K to 60K: 3 Mile,Household income 60K to 75K: 3 Mile,Household income 75K to 100K: 3 Mile,Household income 100K to 125K: 3 Mile,Household income 125K to 150K: 3 Mile,Household income 150K to 200K: 3 Mile,Household income 200K+: 3 Mile
530330228032,,2878,104799,41334,184,0.064,6959,0.066,328,0.114,7497,0.072,36.1,0.158,0.037,0.04,0.074,0.118,0.126,0.093,0.138,0.215
530530724082,,2192,24927,10181,65,0.03,1179,0.047,177,0.081,1390,0.056,44.3,0.207,0.062,0.059,0.085,0.155,0.125,0.082,0.084,0.14
530330327023,,950,5005,1767,16,0.017,226,0.045,0,0,319,0.064,46.5,0.097,0.037,0.012,0.085,0.179,0.14,0.157,0.151,0.141
530330286002,,909,68624,25331,74,0.081,4598,0.067,73,0.08,4296,0.063,56.1,0.284,0.103,0.082,0.107,0.123,0.089,0.08,0.063,0.07
530330293031,,1136,89362,33008,35,0.031,5904,0.066,94,0.083,5627,0.063,37.5,0.202,0.072,0.082,0.123,0.159,0.117,0.083,0.099,0.062
530670102001,,1359,47246,21125,19,0.014,2303,0.049,55,0.04,2244,0.047,56.3,0.353,0.093,0.074,0.111,0.133,0.081,0.072,0.047,0.037
530530630002,,2359,136465,51014,77,0.033,10380,0.076,163,0.069,9810,0.072,32.3,0.384,0.116,0.104,0.112,0.126,0.077,0.037,0.028,0.017
530670116221,,1592,59864,23298,104,0.065,4229,0.071,122,0.077,3912,0.065,37.8,0.242,0.088,0.087,0.133,0.177,0.118,0.067,0.058,0.029
530539400061,,1632,86136,31277,125,0.077,5783,0.067,220,0.135,6014,0.07,30.5,0.365,0.089,0.096,0.111,0.142,0.09,0.043,0.039,0.026
530330091001,,773,202109,107928,0,0,6888,0.034,11,0.014,6071,0.03,54.8,0.265,0.06,0.058,0.079,0.114,0.096,0.08,0.096,0.153
530670104003,,755,64752,28260,15,0.02,3288,0.051,28,0.037,3387,0.052,51.4,0.334,0.094,0.091,0.092,0.141,0.099,0.062,0.048,0.038
530330236032,,2431,118193,48636,271,0.111,7049,0.06,58,0.024,6992,0.059,30.2,0.163,0.048,0.045,0.075,0.113,0.123,0.078,0.128,0.227
530330323271,,3391,27293,9778,41,0.012,1823,0.067,71,0.021,2162,0.079,69.2,0.113,0.042,0.029,0.061,0.094,0.123,0.084,0.119,0.335
530330253022,,1971,110128,42461,98,0.05,6912,0.063,185,0.094,6561,0.06,41.9,0.257,0.077,0.079,0.104,0.137,0.124,0.064,0.079,0.079
530530730012,,1346,10609,3631,0,0,585,0.055,137,0.102,922,0.087,28.3,0.315,0.083,0.105,0.104,0.163,0.076,0.044,0.083,0.025
530530606004,,963,93950,40299,13,0.013,5080,0.054,23,0.024,5323,0.057,36,0.35,0.088,0.069,0.099,0.133,0.09,0.06,0.065,0.047
530330322081,,2041,63310,23420,82,0.04,4253,0.067,201,0.098,4623,0.073,44.5,0.119,0.037,0.04,0.056,0.109,0.106,0.113,0.134,0.286
530330258042,,725,102346,39128,41,0.057,6602,0.065,24,0.033,6468,0.063,44.3,0.218,0.076,0.084,0.119,0.149,0.121,0.076,0.091,0.067
530330290032,,1278,82827,30103,14,0.011,5406,0.065,129,0.101,6404,0.077,34.8,0.317,0.091,0.088,0.129,0.119,0.089,0.062,0.058,0.048
530330323092,,4413,93269,36765,205,0.046,6729,0.072,148,0.034,6701,0.072,30.2,0.144,0.036,0.04,0.072,0.106,0.123,0.101,0.149,0.23
530530714111,,2985,43782,14561,317,0.106,3140,0.072,271,0.091,3851,0.088,30.3,0.25,0.07,0.1,0.135,0.187,0.082,0.085,0.058,0.033
530330085003,,1936,211412,112716,14,0.007,7233,0.034,0,0,6395,0.03,37.2,0.255,0.058,0.057,0.078,0.115,0.096,0.081,0.097,0.163
530530624005,,890,118689,45629,0,0,7509,0.063,160,0.18,8566,0.072,28.9,0.389,0.097,0.095,0.111,0.127,0.088,0.043,0.032,0.02
530530719025,,1110,47169,17087,8,0.007,4436,0.094,35,0.032,3967,0.084,59,0.385,0.104,0.085,0.107,0.135,0.074,0.05,0.03,0.028
530530611006,4,918,123058,52812,46,0.05,6869,0.056,51,0.056,7430,0.06,35.9,0.336,0.092,0.075,0.101,0.135,0.094,0.055,0.059,0.052
530530714112,3,1617,42406,13944,162,0.1,3340,0.079,100,0.062,3784,0.089,31.9,0.25,0.069,0.095,0.137,0.177,0.092,0.088,0.061,0.032
530530721073,,708,68154,26571,12,0.017,4869,0.071,38,0.054,4475,0.066,57.3,0.356,0.094,0.089,0.117,0.123,0.082,0.061,0.045,0.033
530330011001,,1434,187218,80194,66,0.046,10320,0.055,61,0.043,9121,0.049,38.9,0.245,0.065,0.063,0.082,0.123,0.098,0.074,0.105,0.145
530330297004,,951,105303,35773,48,0.05,8231,0.078,44,0.046,8180,0.078,41.6,0.311,0.085,0.082,0.123,0.13,0.097,0.068,0.058,0.047
530530712081,2,2573,83958,30246,36,0.014,5285,0.063,58,0.023,5088,0.061,43.2,0.229,0.076,0.072,0.115,0.149,0.126,0.08,0.09,0.062
530330087003,,1374,208166,110391,27,0.02,7359,0.035,57,0.041,6239,0.03,35.1,0.259,0.058,0.057,0.077,0.114,0.096,0.08,0.096,0.162
530530611007,,1334,119944,50996,165,0.124,6914,0.058,57,0.043,7181,0.06,27.5,0.329,0.091,0.078,0.102,0.135,0.094,0.057,0.059,0.054
530530712061,,728,64964,24627,0,0,3569,0.055,17,0.023,3561,0.055,59.5,0.259,0.091,0.08,0.118,0.138,0.121,0.066,0.078,0.049
530330203004,,1470,67379,27414,165,0.112,4034,0.06,74,0.05,3459,0.051,40.1,0.253,0.062,0.057,0.087,0.146,0.118,0.08,0.106,0.091
530330312052,,2172,68619,23671,164,0.076,5052,0.074,312,0.144,5533,0.081,29.6,0.287,0.082,0.082,0.112,0.15,0.101,0.071,0.069,0.046
530670126203,,780,3612,1351,49,0.063,167,0.046,51,0.065,179,0.05,39.7,0.32,0.119,0.062,0.115,0.139,0.12,0.044,0.059,0.021
530530714093,,1157,57919,20050,68,0.059,3745,0.065,65,0.056,4277,0.074,40.1,0.258,0.07,0.102,0.125,0.185,0.085,0.084,0.06,0.03
530539400021,3,1497,54889,19079,101,0.067,3829,0.07,94,0.063,3603,0.066,40,0.229,0.07,0.082,0.112,0.173,0.115,0.075,0.085,0.06
530330036001,,1566,252590,108175,85,0.054,12902,0.051,76,0.049,11163,0.044,30.2,0.217,0.061,0.058,0.086,0.117,0.099,0.082,0.105,0.176
530530719022,,881,91959,35770,20,0.023,6923,0.075,52,0.059,6026,0.066,33.9,0.346,0.098,0.093,0.11,0.127,0.084,0.061,0.045,0.036
530530731143,,1227,27986,9286,56,0.046,2058,0.074,113,0.092,2179,0.078,43.2,0.244,0.09,0.074,0.129,0.152,0.099,0.097,0.074,0.041
530330204025,,1336,72208,28723,89,0.067,4682,0.065,47,0.035,3936,0.055,35.3,0.225,0.068,0.057,0.084,0.157,0.116,0.083,0.114,0.095
530330021001,,1753,188622,77951,113,0.064,9815,0.052,152,0.087,8857,0.047,43.7,0.268,0.064,0.062,0.078,0.116,0.09,0.068,0.098,0.154
530670116242,,3663,48891,18464,197,0.054,3669,0.075,297,0.081,3365,0.069,37.8,0.221,0.084,0.085,0.133,0.191,0.112,0.075,0.067,0.031
530330013001,,1653,231405,100700,111,0.067,12732,0.055,19,0.011,10877,0.047,37.9,0.242,0.062,0.063,0.086,0.118,0.101,0.079,0.103,0.146
530330087001,,1574,213191,113053,55,0.035,7369,0.035,9,0.006,6351,0.03,30.5,0.253,0.058,0.058,0.077,0.115,0.096,0.081,0.098,0.163
530530609052,,1053,99468,41624,0,0,6281,0.063,108,0.103,5913,0.059,47.8,0.292,0.085,0.077,0.1,0.14,0.101,0.065,0.069,0.071
530330038002,,1182,206509,86712,73,0.062,10381,0.05,99,0.084,9583,0.046,36.1,0.237,0.065,0.058,0.079,0.11,0.091,0.076,0.108,0.175
530539400022,,996,52329,18702,124,0.124,3528,0.067,63,0.063,3669,0.07,32.2,0.324,0.08,0.088,0.114,0.147,0.092,0.058,0.057,0.041
530530713043,,772,80962,29388,23,0.03,4995,0.062,28,0.036,4792,0.059,49.6,0.232,0.077,0.073,0.122,0.143,0.124,0.079,0.091,0.06
530530731101,,2000,64563,22476,95,0.048,4561,0.071,112,0.056,4461,0.069,43.9,0.21,0.067,0.063,0.104,0.154,0.14,0.099,0.094,0.069
530530717052,,1449,104699,37959,50,0.035,8219,0.079,208,0.144,7198,0.069,38.5,0.398,0.112,0.106,0.115,0.127,0.061,0.036,0.031,0.014
530330002003,,2124,160638,68749,159,0.075,9385,0.058,56,0.026,7354,0.046,36.2,0.252,0.07,0.067,0.087,0.131,0.105,0.07,0.102,0.116
530530626001,4,1240,135925,53134,68,0.055,9452,0.07,89,0.072,8738,0.064,29.7,0.362,0.099,0.095,0.104,0.132,0.09,0.048,0.042,0.027
530330326024,,3573,17718,5818,338,0.095,1599,0.09,350,0.098,1701,0.096,37.6,0.071,0.036,0.037,0.042,0.138,0.107,0.125,0.215,0.231
530330089004,,1272,189342,97805,13,0.01,6577,0.035,51,0.04,6043,0.032,37.4,0.278,0.056,0.057,0.078,0.105,0.093,0.081,0.094,0.158
530330222014,,1016,111326,45735,112,0.11,6838,0.061,0,0,6416,0.058,38.7,0.192,0.061,0.064,0.08,0.134,0.107,0.09,0.123,0.15
530330251024,,1494,91004,35201,15,0.01,5683,0.062,34,0.023,6057,0.067,39.8,0.221,0.065,0.069,0.103,0.141,0.117,0.07,0.098,0.116
530330323133,,853,79089,30532,103,0.121,5446,0.069,63,0.074,6425,0.081,37.3,0.135,0.031,0.037,0.061,0.096,0.118,0.103,0.154,0.264
530330234033,,1322,86427,31546,104,0.079,4836,0.056,64,0.048,5588,0.065,45.3,0.157,0.049,0.044,0.076,0.109,0.109,0.078,0.13,0.248
530330323221,,1124,48473,17634,51,0.045,3286,0.068,83,0.074,3531,0.073,44.9,0.106,0.042,0.044,0.051,0.093,0.123,0.084,0.145,0.313
530330294081,,977,103813,34865,28,0.029,7423,0.072,18,0.018,6973,0.067,44.1,0.27,0.072,0.079,0.116,0.131,0.107,0.084,0.079,0.062
530530723071,,1892,90559,36769,101,0.053,6686,0.074,75,0.04,4927,0.054,29.3,0.323,0.101,0.098,0.112,0.135,0.082,0.056,0.047,0.047
530330103001,,973,115177,42509,67,0.069,6292,0.055,38,0.039,7103,0.062,41.7,0.267,0.065,0.06,0.079,0.114,0.093,0.076,0.091,0.155
530330323091,,1746,105599,42640,162,0.093,7168,0.068,27,0.015,7091,0.067,30.9,0.148,0.038,0.046,0.069,0.112,0.119,0.101,0.139,0.227
530330027001,,1829,252435,108509,199,0.109,12595,0.05,75,0.041,11558,0.046,29.4,0.234,0.062,0.06,0.086,0.116,0.099,0.079,0.105,0.159
530330206003,,850,116469,49431,51,0.06,6704,0.058,30,0.035,5704,0.049,42.3,0.277,0.068,0.068,0.083,0.142,0.104,0.068,0.095,0.095
530330028003,,1326,260638,114141,94,0.071,13086,0.05,86,0.065,11149,0.043,37.4,0.222,0.063,0.057,0.089,0.121,0.102,0.083,0.104,0.159
530530723052,,994,125636,51266,181,0.182,8033,0.064,86,0.087,7496,0.06,38.8,0.32,0.093,0.08,0.102,0.14,0.096,0.059,0.061,0.051
530330020002,,1007,226891,96429,68,0.068,12088,0.053,29,0.029,10508,0.046,43.9,0.269,0.065,0.063,0.082,0.115,0.093,0.07,0.099,0.144
530330028001,,1159,252685,110784,118,0.102,12728,0.05,93,0.08,10875,0.043,39.2,0.226,0.064,0.058,0.087,0.119,0.102,0.084,0.104,0.157
530330035002,,1558,265932,117965,80,0.051,13388,0.05,89,0.057,11045,0.042,38.2,0.206,0.06,0.061,0.091,0.122,0.105,0.085,0.108,0.163
530330064002,,1012,268558,135358,14,0.014,9031,0.034,38,0.038,7484,0.028,47.1,0.258,0.057,0.059,0.077,0.113,0.094,0.079,0.095,0.168
530330210001,,1079,138026,59112,71,0.066,7937,0.058,98,0.091,6636,0.048,39.5,0.277,0.072,0.07,0.083,0.14,0.101,0.066,0.094,0.095
530330304015,,2501,83510,30282,201,0.08,5626,0.067,125,0.05,5176,0.062,32,0.263,0.082,0.088,0.122,0.144,0.099,0.072,0.079,0.05
530530707032,,2010,54134,19046,159,0.079,3983,0.074,83,0.041,3436,0.063,38.2,0.223,0.079,0.08,0.114,0.15,0.119,0.088,0.086,0.061
530330322124,,2757,58591,21493,303,0.11,4129,0.07,234,0.085,4638,0.079,35.7,0.125,0.03,0.041,0.056,0.117,0.106,0.104,0.134,0.288
530330227031,,1329,110346,47250,125,0.094,6924,0.063,83,0.062,5974,0.054,37.5,0.158,0.036,0.039,0.068,0.11,0.119,0.096,0.131,0.242
530330303061,,1405,78639,28329,81,0.058,4809,0.061,75,0.053,4600,0.058,35.1,0.221,0.082,0.079,0.107,0.147,0.119,0.086,0.091,0.068
530330317052,,882,52150,17739,34,0.039,3022,0.058,86,0.098,3783,0.073,41.2,0.141,0.058,0.071,0.084,0.159,0.139,0.113,0.109,0.127
530670124203,,1055,32878,12584,45,0.043,2120,0.064,68,0.064,2170,0.066,50.2,0.198,0.088,0.091,0.127,0.186,0.118,0.074,0.072,0.046
530330219033,,756,106150,42515,42,0.056,7021,0.066,18,0.024,6424,0.061,43.2,0.166,0.055,0.057,0.08,0.129,0.124,0.105,0.132,0.151
530530731202,,2228,80844,27056,237,0.106,5755,0.071,266,0.119,6173,0.076,32.1,0.196,0.074,0.079,0.118,0.17,0.148,0.09,0.076,0.05
530330203002,,1185,86351,35291,134,0.113,5224,0.06,117,0.099,4423,0.051,32.5,0.254,0.062,0.065,0.086,0.149,0.109,0.079,0.103,0.094
530530714082,,1676,64925,22379,45,0.027,3993,0.062,150,0.089,4607,0.071,38.5,0.283,0.07,0.107,0.133,0.175,0.082,0.065,0.06,0.026
530530703151,,1273,27755,10034,95,0.075,2204,0.079,72,0.057,2082,0.075,50.7,0.129,0.06,0.072,0.086,0.134,0.136,0.089,0.155,0.139
530330056002,,1388,85497,39612,42,0.03,4758,0.056,127,0.091,3769,0.044,47.5,0.142,0.063,0.057,0.091,0.127,0.115,0.094,0.107,0.205
530330320103,,1368,38663,13181,83,0.061,2550,0.066,173,0.126,4045,0.105,41.7,0.116,0.04,0.049,0.092,0.188,0.136,0.12,0.15,0.108
530330322152,,3041,37218,12415,206,0.068,2324,0.062,275,0.09,3309,0.089,41.1,0.058,0.023,0.022,0.037,0.073,0.086,0.12,0.185,0.396
530330302022,,1731,103697,37873,106,0.061,6851,0.066,357,0.206,6993,0.067,33,0.27,0.079,0.091,0.126,0.139,0.102,0.079,0.065,0.051
530330294061,,2097,105126,34012,79,0.038,7182,0.068,174,0.083,7316,0.07,37.2,0.239,0.074,0.075,0.112,0.142,0.113,0.091,0.085,0.069
530330323223,,1720,56762,21140,101,0.059,4064,0.072,110,0.064,4038,0.071,40.8,0.116,0.047,0.049,0.056,0.113,0.121,0.091,0.132,0.274
530330323241,,671,79610,31317,24,0.036,5361,0.067,47,0.07,5840,0.073,48.5,0.138,0.037,0.038,0.067,0.109,0.126,0.102,0.146,0.237
530530714071,,1043,58427,18542,38,0.036,4527,0.077,76,0.073,5211,0.089,37.1,0.195,0.075,0.091,0.129,0.179,0.128,0.087,0.073,0.043
530670117201,,2143,35953,14195,45,0.021,2189,0.061,84,0.039,2390,0.066,49,0.205,0.082,0.099,0.122,0.184,0.119,0.062,0.081,0.047
530530629004,,808,127448,48580,12,0.015,9876,0.077,41,0.051,9097,0.071,38.4,0.376,0.115,0.105,0.109,0.127,0.078,0.039,0.028,0.023
530530713042,,3830,77075,27395,320,0.084,5156,0.067,346,0.09,4947,0.064,30.4,0.222,0.076,0.076,0.119,0.15,0.13,0.088,0.08,0.06
530330018003,,1874,247145,109098,206,0.11,12778,0.052,0,0,10919,0.044,30.9,0.241,0.063,0.06,0.089,0.117,0.098,0.081,0.102,0.15
530330022004,,1324,146644,58122,85,0.064,6982,0.048,64,0.048,7340,0.05,48,0.26,0.061,0.057,0.068,0.104,0.088,0.066,0.105,0.193
530330306003,,1504,74018,26595,106,0.07,5306,0.072,76,0.051,5460,0.074,40.5,0.294,0.086,0.094,0.121,0.143,0.083,0.073,0.065,0.041
530330033001,,1626,222688,100129,145,0.089,11685,0.052,98,0.06,9411,0.042,36.7,0.203,0.061,0.059,0.093,0.119,0.104,0.085,0.106,0.169
530330247012,,1996,84105,31652,143,0.072,4355,0.052,183,0.092,5076,0.06,32.6,0.132,0.039,0.037,0.069,0.105,0.101,0.087,0.134,0.297
530330286006,,1120,66793,24798,172,0.154,4543,0.068,28,0.025,4251,0.064,34.9,0.278,0.1,0.084,0.111,0.126,0.09,0.076,0.066,0.069
530330308011,,1464,76553,27473,99,0.068,5686,0.074,119,0.081,5523,0.072,26.7,0.262,0.08,0.092,0.127,0.134,0.096,0.078,0.079,0.052
530530609055,,1111,72292,30244,29,0.026,4388,0.061,13,0.012,4091,0.057,58.4,0.278,0.08,0.07,0.102,0.152,0.102,0.07,0.068,0.078
530330260013,,1017,105994,40302,8,0.008,6479,0.061,36,0.035,6286,0.059,50.5,0.271,0.082,0.073,0.106,0.133,0.116,0.067,0.076,0.077
530670103004,,993,63798,27013,124,0.125,3130,0.049,72,0.073,3419,0.054,28.6,0.314,0.092,0.089,0.103,0.134,0.103,0.069,0.057,0.038
530530616021,2.5,816,107453,42360,26,0.032,6321,0.059,9,0.011,6903,0.064,35.3,0.367,0.096,0.082,0.104,0.127,0.096,0.048,0.049,0.031
530330290014,,1779,78793,28434,52,0.029,4869,0.062,63,0.035,6048,0.077,48.8,0.286,0.093,0.09,0.128,0.121,0.095,0.066,0.065,0.057
530330078002,,2118,188760,98418,109,0.051,6420,0.034,131,0.062,5752,0.03,40.3,0.26,0.054,0.056,0.077,0.106,0.097,0.08,0.1,0.169
530530717053,,937,111763,40230,28,0.03,8421,0.075,133,0.142,7769,0.07,35.8,0.387,0.115,0.108,0.11,0.125,0.072,0.036,0.028,0.017
530530702042,,2264,30852,10353,201,0.089,2462,0.08,126,0.056,2415,0.078,40.9,0.157,0.082,0.074,0.102,0.154,0.161,0.11,0.102,0.057
530530735002,,1506,50454,20182,88,0.058,2933,0.058,76,0.05,3024,0.06,35.7,0.255,0.094,0.089,0.116,0.153,0.107,0.061,0.078,0.048
530330247021,,2214,97574,37220,196,0.089,5077,0.052,78,0.035,5983,0.061,32.8,0.176,0.055,0.059,0.089,0.127,0.12,0.074,0.113,0.189
530539400011,,1652,56746,19902,107,0.065,3545,0.062,53,0.032,3398,0.06,46.1,0.194,0.088,0.074,0.098,0.148,0.133,0.096,0.094,0.075
530530717071,,899,95005,34622,28,0.031,6585,0.069,90,0.1,6369,0.067,30.5,0.387,0.115,0.108,0.111,0.132,0.063,0.036,0.035,0.013
530530734045,,2322,62096,24343,105,0.045,3475,0.056,76,0.033,3221,0.052,39.6,0.275,0.096,0.085,0.118,0.14,0.111,0.056,0.077,0.043
530330230004,,1222,88966,33210,9,0.007,5807,0.065,99,0.081,6272,0.07,44.3,0.145,0.042,0.043,0.074,0.111,0.118,0.083,0.137,0.249
530330305042,,1221,69253,24632,8,0.007,4890,0.071,47,0.038,5255,0.076,39.1,0.293,0.077,0.094,0.115,0.144,0.094,0.068,0.07,0.045
530330268021,,1580,111121,42898,173,0.109,7564,0.068,149,0.094,8089,0.073,30.3,0.305,0.092,0.074,0.093,0.128,0.093,0.077,0.07,0.069
530330319032,,2109,60600,21995,130,0.062,3995,0.066,183,0.087,4232,0.07,40.9,0.175,0.061,0.075,0.092,0.146,0.135,0.086,0.119,0.111
530530717051,3,1355,101715,36573,71,0.052,7286,0.072,33,0.024,6709,0.066,37.3,0.381,0.11,0.107,0.113,0.132,0.069,0.038,0.034,0.016
530530609044,,1607,81732,35292,53,0.033,4510,0.055,51,0.032,4762,0.058,47.5,0.288,0.083,0.065,0.1,0.142,0.107,0.069,0.076,0.07
530330312023,,1077,5033,1847,0,0,280,0.056,47,0.044,335,0.067,57.4,0.159,0.078,0.052,0.071,0.169,0.112,0.166,0.079,0.114
530670123102,,1915,43688,16620,14,0.007,2913,0.067,77,0.04,2969,0.068,41,0.21,0.087,0.091,0.146,0.18,0.106,0.082,0.061,0.036
530530629006,,1224,124265,47689,102,0.083,9567,0.077,94,0.077,9046,0.073,38.6,0.381,0.115,0.101,0.116,0.124,0.078,0.039,0.028,0.019
530330323234,,1135,62097,24113,69,0.061,4074,0.066,145,0.128,4831,0.078,39.1,0.135,0.035,0.037,0.059,0.105,0.126,0.099,0.143,0.261
530330267003,,824,102621,39902,50,0.061,6812,0.066,19,0.023,7580,0.074,54.2,0.297,0.089,0.077,0.094,0.124,0.093,0.077,0.074,0.076
530330323222,,716,49219,17590,64,0.089,3557,0.072,36,0.05,3526,0.072,42.8,0.109,0.042,0.042,0.053,0.098,0.118,0.08,0.141,0.317
530330026004,,1044,239283,101427,41,0.039,11973,0.05,123,0.118,11174,0.047,36.6,0.234,0.065,0.061,0.084,0.113,0.096,0.077,0.106,0.163
530330279001,,1265,84590,30991,160,0.126,6070,0.072,27,0.021,5655,0.067,43.6,0.31,0.096,0.079,0.092,0.132,0.091,0.075,0.064,0.06
530330060003,,1562,284177,145011,205,0.131,10652,0.037,62,0.04,7892,0.028,35.2,0.225,0.059,0.062,0.083,0.12,0.101,0.085,0.101,0.165
530530703113,,2143,34557,11644,187,0.087,2486,0.072,172,0.08,2535,0.073,33,0.143,0.079,0.077,0.106,0.164,0.17,0.107,0.094,0.06
530670122123,,2042,42929,17543,83,0.041,2661,0.062,289,0.142,2587,0.06,39.4,0.322,0.09,0.107,0.121,0.133,0.081,0.062,0.052,0.032
530330257023,,1146,114635,43827,30,0.026,7479,0.065,88,0.077,7615,0.066,43.8,0.226,0.072,0.082,0.113,0.145,0.12,0.075,0.096,0.071
530330221013,,1650,109102,44519,144,0.087,6849,0.063,108,0.065,6508,0.06,38.4,0.187,0.064,0.059,0.082,0.132,0.109,0.094,0.127,0.146
530530609042,,1754,72176,30676,92,0.052,4070,0.056,72,0.041,4150,0.057,41.1,0.271,0.082,0.064,0.1,0.138,0.109,0.076,0.083,0.076
530330262001,,441,87170,32530,42,0.095,6360,0.073,64,0.145,5473,0.063,29.9,0.292,0.101,0.088,0.114,0.14,0.105,0.058,0.058,0.044
530330268013,,839,113283,44275,14,0.017,7847,0.069,66,0.079,8022,0.071,38.4,0.299,0.085,0.068,0.094,0.122,0.099,0.078,0.075,0.079
530330315022,,1072,9378,4076,11,0.01,210,0.022,27,0.025,614,0.065,59.2,0.316,0.086,0.149,0.091,0.127,0.081,0.04,0.075,0.035
530530726032,,1042,1042,387,122,0.117,122,0.117,80,0.077,80,0.077,48,0.124,0.256,0.075,0.116,0.196,0.08,0,0.114,0.039
530330081003,,1242,225095,120084,42,0.034,8001,0.036,19,0.015,6566,0.029,60,0.24,0.058,0.063,0.08,0.116,0.097,0.081,0.099,0.167
530330324022,,2276,15730,6022,211,0.093,752,0.048,164,0.072,1000,0.064,39.6,0.13,0.029,0.055,0.058,0.12,0.143,0.057,0.19,0.217
530330218022,,2322,69827,27326,71,0.031,4802,0.069,128,0.055,4699,0.067,32,0.177,0.057,0.059,0.088,0.13,0.123,0.095,0.138,0.134
530330317062,,1975,62945,21349,61,0.031,3876,0.062,162,0.082,4476,0.071,36.1,0.155,0.057,0.063,0.09,0.161,0.146,0.1,0.119,0.109
530530625003,,1128,128319,47851,165,0.146,9158,0.071,19,0.017,9213,0.072,46.1,0.397,0.105,0.099,0.112,0.126,0.081,0.038,0.025,0.017
530330303121,,1037,87014,30700,37,0.036,5760,0.066,64,0.062,5073,0.058,35,0.238,0.083,0.079,0.113,0.146,0.114,0.082,0.083,0.062
530330226042,,1235,97301,41401,61,0.049,6242,0.064,65,0.053,5472,0.056,40.1,0.156,0.039,0.046,0.075,0.121,0.116,0.106,0.132,0.208
530530713052,,1899,67425,24291,85,0.045,4335,0.064,98,0.052,4204,0.062,40.5,0.268,0.093,0.098,0.113,0.156,0.095,0.062,0.077,0.039
530330226035,,1165,110089,45732,72,0.062,7363,0.067,0,0,6313,0.057,40.3,0.156,0.045,0.047,0.071,0.122,0.117,0.106,0.134,0.203
530530735005,,930,53875,18795,33,0.035,3881,0.072,30,0.032,3453,0.064,50.6,0.21,0.081,0.08,0.112,0.155,0.126,0.086,0.09,0.062
530330315021,,1028,1028,404,32,0.031,32,0.031,44,0.043,44,0.043,52.1,0.213,0.017,0.057,0.045,0.131,0.139,0.03,0.22,0.149
530530732001,,1227,2314,980,62,0.051,77,0.033,80,0.065,80,0.035,42.3,0.327,0.064,0.052,0.108,0.164,0.113,0.063,0.038,0.07
530530629001,,2534,135621,52547,14,0.006,9852,0.073,126,0.05,8692,0.064,26.9,0.366,0.103,0.098,0.105,0.133,0.086,0.047,0.038,0.025
530330049004,,1121,293977,140941,17,0.015,13084,0.045,0,0,10513,0.036,31.8,0.202,0.056,0.058,0.084,0.122,0.106,0.088,0.107,0.176
530330227023,,1304,93660,40447,124,0.095,5442,0.058,59,0.045,4653,0.05,45.3,0.147,0.039,0.042,0.066,0.101,0.111,0.094,0.127,0.273
530330246013,,1566,108304,39799,44,0.028,6027,0.056,87,0.056,6339,0.059,51.4,0.221,0.056,0.059,0.075,0.112,0.104,0.085,0.104,0.184
530530734052,4,1853,76656,29210,138,0.074,4580,0.06,70,0.038,4040,0.053,33.7,0.259,0.088,0.077,0.126,0.137,0.115,0.064,0.081,0.053
530530703131,,1743,44476,16291,74,0.042,2978,0.067,58,0.033,2972,0.067,38.7,0.177,0.085,0.086,0.098,0.149,0.136,0.082,0.097,0.091
530330104023,,847,115693,43136,30,0.035,6889,0.06,59,0.07,7356,0.064,37.1,0.307,0.076,0.07,0.092,0.12,0.089,0.073,0.083,0.089
530530724052,,2287,9928,3648,204,0.089,464,0.047,219,0.096,704,0.071,37.6,0.118,0.06,0.055,0.068,0.121,0.155,0.08,0.109,0.234
530530716023,2,2074,103285,36972,92,0.044,7257,0.07,132,0.064,6750,0.065,40,0.369,0.11,0.11,0.114,0.138,0.07,0.037,0.035,0.016
530330018001,,1675,262465,114745,75,0.045,13577,0.052,105,0.063,11774,0.045,35.1,0.241,0.063,0.059,0.088,0.118,0.098,0.08,0.103,0.15
530330097014,,2083,70492,31835,102,0.049,4565,0.065,93,0.045,4178,0.059,52.6,0.191,0.062,0.059,0.09,0.11,0.111,0.08,0.136,0.161
530330302013,,1356,97550,35365,81,0.06,6556,0.067,128,0.094,6630,0.068,38.2,0.271,0.083,0.09,0.117,0.139,0.107,0.075,0.068,0.05
530330302012,,1171,108175,38867,105,0.09,7520,0.07,118,0.101,7332,0.068,29.5,0.27,0.08,0.084,0.12,0.139,0.105,0.085,0.067,0.05
530530713071,4,1246,72712,26145,76,0.061,4402,0.061,73,0.059,4541,0.062,39.9,0.24,0.087,0.072,0.126,0.14,0.123,0.08,0.086,0.046
530530703104,,570,42391,14151,63,0.111,3000,0.071,28,0.049,3267,0.077,33.6,0.146,0.073,0.074,0.107,0.158,0.166,0.102,0.101,0.073
530330253012,,1776,101197,38528,51,0.029,5324,0.053,111,0.063,6271,0.062,45.6,0.18,0.057,0.062,0.088,0.13,0.121,0.073,0.106,0.183
530330289012,,376,65798,24236,25,0.066,4247,0.065,6,0.016,4535,0.069,56.6,0.263,0.094,0.089,0.107,0.138,0.115,0.07,0.069,0.056
